conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1887139658389455093,Wed Feb 05 14:02:10 +0000 2025,0,Dampak kenaikan PPN 12% Dampak Perekonomian: Peningkatan Penerimaan Negara: Pemerintah menyatakan dari kenaikan tarif PPN untuk barang dan jasa mewah akan meningkatkan penerimaan negara Dorongan Produk Lokal: Kebijakan tarif baru PPN ini juga dinilai akan meningkat,1887139658389455093,,,in,,0,0,0,https://x.com/opetpasipasip/status/1887139658389455093,1794190291647578113,opetpasipasip
1882431659880116438,Thu Jan 23 14:26:58 +0000 2025,0,@jichangminshine Udah ngetik nama produk ngitung harga per pcs nya.. Belum lagi dikurangi potongan.. Terus dikurangi lagi ppn .. Mumeeettt,1882434858221543618,,jichangminshine,in,"Kota Surabaya, Jawa Timur",0,1,0,https://x.com/HusnaDyah/status/1882434858221543618,361265998,HusnaDyah
1882339492700570091,Thu Jan 23 08:08:01 +0000 2025,0,@kring_pajak min kalau desember 2024 ada faktur pajak masukan produk dari LN dari sini nah tpi ga muncul di prepopulated min itu di tulis manual aja min dimana min?trs untuk pembayaran ppn nya ebilling nya dipisah atau di gabung dengan pembelian yg lain? kodenya smaa min? https://t.co/9ecgP0912N,1882339492700570091,https://pbs.twimg.com/media/Gh9poEmasAAitGS.jpg,kring_pajak,in,,0,1,0,https://x.com/ciecie_ambis/status/1882339492700570091,1455026463753707530,ciecie_ambis
1882015146278834412,Thu Jan 23 05:29:01 +0000 2025,7,@swara1st @qxntolqu Indon produk kalian lagi sampah dari kami tu bukan produk kami tapi China indon lonte. Negara aja PPN 12% kok ngomel si indon ini.,1882299476037210136,,swara1st,in,,0,1,0,https://x.com/xtxaxfxk/status/1882299476037210136,1271112169661140992,xtxaxfxk
1881606480329359538,Tue Jan 21 07:35:18 +0000 2025,6,Kepala BPJPH bertemu dengan Menteri PPN/Kepala Bappenas pagi tadi bahas soal pengembangan jaminan produk halal kedepan --- Pada kesempatan ini bahkan Menteri PPN/Kepala sebut Halal sebagai bentuk proteksi produk-produk dalam negeri... https://t.co/KA6952sMJ7,1881606480329359538,https://pbs.twimg.com/media/GhzPHgZbcAAr8sQ.jpg,,in,Jakarta Capital Region,0,1,1,https://x.com/halalindonesia_/status/1881606480329359538,998827377370120193,halalindonesia_
1881231507374633222,Tue Jan 21 00:59:22 +0000 2025,0,@DenmasRohiim @longjourney33 @tanyarlfes @Telkomsel Pagi kak Rohim. Perubahan masa aktif guna meningkatkan kualitas layanan sisi jaringan &amp; produk. Tentunya lebih stabil &amp; penggunaan lebih nyaman. Lalu harga sudah disesuaikan mekanisme penggunaan &amp; tidak berhubungan dengan PPN. Yuk pilih paket yang ada bima+ &amp; *888#. Thanks ^Fey,1881506841571570159,,DenmasRohiim,in,Indonesia,0,2,0,https://x.com/triindonesia/status/1881506841571570159,63433517,triindonesia
1881474686686773597,Mon Jan 20 22:51:36 +0000 2025,0,Apresiasi PPN 12 Persen Yang Tidak Menyasar 20 Produk Pertanian Dan Perikanan https://t.co/q2xIL874ag,1881474686686773597,,,in,,0,0,0,https://x.com/vaughn92828361/status/1881474686686773597,1155292190391721985,vaughn92828361
1881167262130036810,Mon Jan 20 09:24:26 +0000 2025,0,@politiknesiacom Fyi belanja di luar negeri beli produk yang tidak ada di produksi di Indonesia. Keliru jika anggap produk indo lebih mahal malahan produk luar negeri itu lebih mahal ada pajak BM ppn 12% pph 10% ppn impor 11% dll bukankah produk impor jd lebih mahal? @airlangga_hrt,1881271557148078198,,politiknesiacom,in,,1,0,0,https://x.com/aasikinn27/status/1881271557148078198,2661239670,aasikinn27
1880929452835864811,Sun Jan 19 10:45:02 +0000 2025,0,Contoh kasus kopi 80ribu disindir banyak orang tapi sekarang jualan kelas crypto nya kenceng Kasus 2 ex manager adidas di us yg sempet blunder bahas ppn 12% impact ke produk jualan budhal nya Ada yg punya info lebih jauh?,1880929455868354923,,finansiologi,in,"Trondheim, Norway",0,0,0,https://x.com/finansiologi/status/1880929455868354923,134421856,finansiologi
1880852437109715400,Sun Jan 19 05:39:02 +0000 2025,1,Tak perlu khawatir! PPN 12% hanya untuk produk mewah. Barang kebutuhan sehari-hari tetap aman dan terjangkau #PPN #IndonesiaEmas2045 https://t.co/63Lhq2gaO2,1880852447134105706,https://pbs.twimg.com/media/GhohK-qasAA9OmS.jpg,Varnando0oo0,in,manado,0,1,1,https://x.com/Varnando0oo0/status/1880852447134105706,2189844380,Varnando0oo0
1880847373100073157,Sun Jan 19 05:18:54 +0000 2025,1,Tak perlu khawatir! PPN 12% hanya untuk produk mewah. Barang kebutuhan sehari-hari tetap aman dan terjangkau #PPN #IndonesiaEmas2045 https://t.co/PZmrxxMJIe,1880847380649742715,https://pbs.twimg.com/media/Ghoci2BbgAA-81M.jpg,SanjayKusnaidi,in,,0,1,1,https://x.com/SanjayKusnaidi/status/1880847380649742715,1594549665529495553,SanjayKusnaidi
1880616871722193394,Sat Jan 18 14:02:57 +0000 2025,5,Penyesuaian PPN nggak hanya soal pajak tapi juga peluang besar buat UMKM Indonesia. Dengan penyesuaian yang lebih adil produk lokal bisa lebih bersaing harga jadi lebih kompetitif dan UMKM makin berkembang. #pajak #ppn #pajaknaik #pajak12persen #ppnnaik https://t.co/EqmoJOePj0,1880616871722193394,https://pbs.twimg.com/ext_tw_video_thumb/1880616633330536449/pu/img/qbAn18aghEamOjeC.jpg,,in,,0,3,1,https://x.com/Meme_Pemerintah/status/1880616871722193394,1870027492700090368,Meme_Pemerintah
1880612271711482196,Sat Jan 18 13:44:40 +0000 2025,5,Penyesuaian PPN nggak hanya soal pajak tapi juga peluang besar buat UMKM Indonesia. Dengan penyesuaian yang lebih adil produk lokal bisa lebih bersaing harga jadi lebih kompetitif dan UMKM makin berkembang. #pajak #ppn #pajaknaik #pajak12persen #ppnnaik https://t.co/DOZuk1LCvi,1880612271711482196,https://pbs.twimg.com/media/GhlG4kzaIAAG04s.jpg,,in,,0,3,1,https://x.com/Meme_Pemerintah/status/1880612271711482196,1870027492700090368,neuvillate
1880612239553749474,Sat Jan 18 13:44:32 +0000 2025,5,Penyesuaian PPN nggak hanya soal pajak tapi juga peluang besar buat UMKM Indonesia. Dengan penyesuaian yang lebih adil produk lokal bisa lebih bersaing harga jadi lebih kompetitif dan UMKM makin berkembang. #pajak #ppn #pajaknaik #pajak12persen #ppnnaik https://t.co/QRg8LNEWSz,1880612239553749474,https://pbs.twimg.com/media/GhlG2vzbMAAZvMk.jpg,,in,,0,3,1,https://x.com/Meme_Pemerintah/status/1880612239553749474,1870027492700090368,ChristiAgui789
1880576823303852058,Sat Jan 18 11:23:48 +0000 2025,3,Bener banget. Aku ngeluh ppn aja bilangnya kaya kamu udah kerja aja. Kita orang kecil ga bakal kena. Lah Padahal kontribusi aku ke negara adalah jajan mulu tiap hari baik itu produk lokal umkm mini/super market pasar atau impor,1880576823303852058,,,in,,0,0,2,https://x.com/neuvillate/status/1880576823303852058,1366288297,PatriaReppi
1880572376288747918,Sat Jan 18 11:06:10 +0000 2025,1,Tak perlu khawatir! PPN 12% hanya untuk produk mewah. Barang kebutuhan sehari-hari tetap aman dan terjangkau #PPN #IndonesiaEmas2045 https://t.co/d0oqUoXTkj,1880572382651597278,https://pbs.twimg.com/media/GhkiliKbMAANzWV.jpg,ChristiAgui789,in,,0,1,0,https://x.com/ChristiAgui789/status/1880572382651597278,1579590166536232962,Zay34562
1880571994854588773,Sat Jan 18 11:04:38 +0000 2025,1,Tak perlu khawatir! PPN 12% hanya untuk produk mewah. Barang kebutuhan sehari-hari tetap aman dan terjangkau #PPN #IndonesiaEmas2045 https://t.co/vYJ4P4ZUq4,1880571999430533397,https://pbs.twimg.com/media/GhkiPiMaUAAfoQO.jpg,PatriaReppi,in,DKI Jakarta,0,1,0,https://x.com/PatriaReppi/status/1880571999430533397,292256118,CokissForYou
1880550531376304181,Sat Jan 18 09:39:20 +0000 2025,14,PPN 12% itu produk rezim Jokowi PDIP. Presiden Jokowi mengajukan ke DPR tanggal 5 Mei 2021 #SatuNegaraDuaPresiden #SatuNegaraDuaPresiden https://t.co/f2csSj5GQc,1880550531376304181,https://pbs.twimg.com/media/GhkOvPVa0AA9V_s.jpg,,in,,1,0,14,https://x.com/Zay34562/status/1880550531376304181,1541060230083006470,kring_pajak
1880156976421957876,Fri Jan 17 11:57:25 +0000 2025,0,@nuingyizho aman gx pake ppn karena bukan produk mahal,1880222894355263595,,nuingyizho,in,D-Day,0,1,0,https://x.com/CokissForYou/status/1880222894355263595,3165615116,RioOchou
1879066021841277428,Fri Jan 17 08:36:20 +0000 2025,0,@jokoraj Berdasarkan Surat Edaran tahun 1993 harga yg ditetapkan pada BBM sdh termasuk PPN sampai pd tingkat konsumen akhir dan PPN terutang sdh dikenakan pd saat penyerahan dr PERTAMINA maka bagi pengusaha lain selain PERTAMINA tdk perlu mengenakan PPN lagi atas produk tsb. (2/3),1880172291293950346,,kring_pajak,in,1500200,0,1,0,https://x.com/kring_pajak/status/1880172291293950346,4564565058,pajakkotabumi
1878595856548655195,Mon Jan 13 03:05:05 +0000 2025,0,@papa_loren Jokorup jangan disamakan jokotarub udah ciptakan banyak peran figuran drama melindungi kong guan guna tampung produk cina di gudang PIK2 agar langsung dr cina ke gudang tanpa pemeriksaan tak kena ppn &amp; di sita neg karena rugikan pasar domistik kt gimana @_TNIAL_ @ditjenbeacukai https://t.co/vexogdN3nw,1878639375061573686,https://pbs.twimg.com/media/GhJEjlWacAAsTp9.jpg,papa_loren,in,,0,0,0,https://x.com/RioOchou/status/1878639375061573686,1758040418653241344,DefiraRama94301
1877610321319440758,Mon Jan 13 02:36:04 +0000 2025,0,[123] serta barang dan jasa yang menjadi objek pajak konsumsi tertentu seperti rokok produk tembakau mobil mewah dan playing card. c. Sistem PPN Indonesia lebih generous (banyak memberikan dukungan kepada masyarakat seperti kebutuhan pokok listrik dan air bersih)...,1878632073554215284,,pajakkotabumi,in,"Kotabumi, Lampung, Indonesia",0,1,0,https://x.com/pajakkotabumi/status/1878632073554215284,3178030501,metimecoffee93
1877610321319440758,Mon Jan 13 02:36:01 +0000 2025,0,[118] a. Pada dasarnya Vietnam menerapkan multitarif PPN yaitu: - 10% standard rate - 5% untuk barang esensial seperti air bersih peralatan pendidikan buku bahan makanan obat alat medis pakan ternak produk dan jasa pertanian ...,1878632060824461744,,pajakkotabumi,in,"Kotabumi, Lampung, Indonesia",0,1,0,https://x.com/pajakkotabumi/status/1878632060824461744,3178030501,Rienty81
1877644055867474245,Sun Jan 12 12:18:30 +0000 2025,0,@Meme_Pemerintah Peningkatan PPN dapat mendukung pembenahan sistem perpajakan dan daya saing produk lokal.,1878416262751248833,,Meme_Pemerintah,in,,0,0,0,https://x.com/DefiraRama94301/status/1878416262751248833,1652103062843179008,Satrio_Prasetya
1878033193888301366,Sun Jan 12 07:30:05 +0000 2025,7,@bachrum_achmadi Manusia Goblok pajak yg mana? Semua rakyat itu bayar pajak bangsat Karena sifat pajak itu ada Pajak Langsung dan Pajak Tdk Langsung. Ppn itu pajak tdk langsung dan semua produk yg dikonsumsi rakyat mulai dari Listrik bensin bahkan cykai rokok itu Pajak namanya,1878343676482682981,,bachrum_achmadi,in,"Setia Budi, Indonesia",0,0,0,https://x.com/metimecoffee93/status/1878343676482682981,1604414413779668992,chrstnde
1877908406906024098,Sat Jan 11 04:38:11 +0000 2025,0,@GSWARIIors Fyi tempat gua kerja juga dah dikenakan PPN 12% naik sekitar 5-10k per produk,1877938030453092564,,GSWARIIors,in,,0,0,0,https://x.com/Rienty81/status/1877938030453092564,1543484218663063552,cnbcindonesia
1877355094326308876,Sat Jan 11 03:51:05 +0000 2025,0,@shulhirinjani @liputan6dotcom Rakyat sudah byar PPN 11 % setiap produk yang wajib PPN.. goblog,1877926177245102215,,shulhirinjani,in,Surakarta,0,0,0,https://x.com/Satrio_Prasetya/status/1877926177245102215,488139033,lupizlyz
1877698088816505102,Fri Jan 10 12:44:44 +0000 2025,0,Mau ppn ga jadi naik ataupun naik. Sbenernya sama aja harga produk apapun tiap tahun naik karna ump jg naik tiap tahun. Tp yg ga masuk akalnya ump naik ga nyampe 7%. Ini produk naiknya bisa 10-20%,1877698088816505102,,,in,,0,0,0,https://x.com/chrstnde/status/1877698088816505102,2240096383,SMRKonsultan
1877610321319440758,Fri Jan 10 08:59:38 +0000 2025,0,[34]Apa kriteria barang mewah yang akan dikenakan PPN 12%? Apakah produknya sama dengan produk yang terkena PPnBM atau ada tambahan? Apa saja list-nya? Pertanyaan ini serupa dengan pertanyaan berikut:,1877641439846531383,,pajakkotabumi,in,"Kotabumi, Lampung, Indonesia",0,1,0,https://x.com/pajakkotabumi/status/1877641439846531383,3178030501,Ryotacan69
1877609471884533898,Fri Jan 10 06:52:37 +0000 2025,5,Gegara PPN! Produk Nikel Cs Jadi Mahal Jika Dijual ke Dalam Negeri https://t.co/8B9Ku16gfr,1877609471884533898,,,in,Jakarta Capital Region,1,1,6,https://x.com/cnbcindonesia/status/1877609471884533898,847372542830444544,AbudHendra
1876924370943091048,Fri Jan 10 01:05:08 +0000 2025,0,@MadaSastro @tanyarlfes Pengen nge-iya-in. Tapi sulit kak. PPh udah otomatis dipotong kantor aku cuma tinggal lapor. PPN lebih gamungkin karena kita sebagai end user udah otomatis bayar barengan sama harga produk/jasanya. PKB kalo gadibayar kendaraan kita jadi bodong. Sulit kak,1877522028619612339,,MadaSastro,in,,0,0,1,https://x.com/lupizlyz/status/1877522028619612339,1097497302892130305,dimas_satura
1877042668384976911,Wed Jan 08 17:20:31 +0000 2025,1,5/7 Manfaat Insentif Pajak untuk Industri Musik PPh (Pajak Penghasilan): pengurangan pajak hak cipta Tarif khusus kreator PPN (Pajak Pertambahan Nilai): Tarif rendah produk musik Pengecualian PPN untuk ekspor Gunakan insentif untuk efisiensi pajak #PajakKreatif https://t.co/uRz7ILv1L9,1877042714224525803,https://pbs.twimg.com/media/GgyXxrtaMAA_oki.jpg,SMRKonsultan,in,#Jakarta #Bekasi #Indonesia,0,1,1,https://x.com/SMRKonsultan/status/1877042714224525803,1773294825800130560,BNusantata
1876943206685769951,Wed Jan 08 11:50:23 +0000 2025,0,@myXL Ini beneran paket extra combo plus naik semua min harganya? Apa gara2 ppn naik 12%! Apa iya kuota internet itu termasuk barang/produk mahal yg harus kena ppn bener2 g habis pikir,1876959633308283040,,myXL,in,,0,1,0,https://x.com/Ryotacan69/status/1876959633308283040,1849462870016466944,smartfrencare
1876857030809374924,Wed Jan 08 05:02:48 +0000 2025,1,5/9 Strategi #3: Diversifikasi Produk Kategori Pajak Rendah Tahukah Anda? Hasil pertanian &amp; makanan pokok = bebas PPN Produk kesehatan tertentu = tarif rendah Analisis kategori produk Anda. Pastikan klasifikasi sesuai regulasi pajak! #BisnisCerdas https://t.co/mOApaStRZr,1876857061578780804,https://pbs.twimg.com/media/GgvuQnEa4AAPKIP.jpg,SMRKonsultan,in,#Jakarta #Bekasi #Indonesia,0,1,1,https://x.com/SMRKonsultan/status/1876857061578780804,1773294825800130560,HiFicares
1876857030809374924,Wed Jan 08 05:02:46 +0000 2025,1,4/9 Strategi #2: Fokus pada Produk Ramah Lingkungan Inovasi ramah lingkungan bisa menekan pajak! Pajak karbon lebih rendah Potongan PPN untuk produk daur ulang Kiat: -Gunakan bahan baku daur ulang -Rancangan produk hemat energi #InovasiHijau #Keberlanjutan https://t.co/AUkC0USf8t,1876857054641389735,https://pbs.twimg.com/media/GgvuDG6bUAApv2N.jpg,SMRKonsultan,in,#Jakarta #Bekasi #Indonesia,0,1,1,https://x.com/SMRKonsultan/status/1876857054641389735,1773294825800130560,Dwi53594939
1876534375980175824,Tue Jan 07 08:51:51 +0000 2025,0,@AlnilamOmar @prabowo Pinternya nurunin ppn jdi 8% jdi produk dlm negrinya lebih menggiurkan,1876552315072840083,,AlnilamOmar,in,,0,0,0,https://x.com/AbudHendra/status/1876552315072840083,1109804400279584771,PPNSumbagut
1876527854193914259,Tue Jan 07 07:14:48 +0000 2025,0,Sri Mulyani memastikan tidak akan ada perubahan soal tarif PPN selain untuk barang-barang mewah. Artinya produk yang selama ini berlaku tarif PPN 11% misalnya sampo dan sabun tetap berlaku tarif PPN yang sama.,1876527891149975606,,dimas_satura,in,,0,1,0,https://x.com/dimas_satura/status/1876527891149975606,1622939323036475393,seungkwaifeu
1876294672089518299,Mon Jan 06 15:50:57 +0000 2025,0,@BNusantata Hi Kak. Beeru infoin PPn atau Pajak Pertambahan Nilai produk dan layanan Telkomsel tidak mengalami perubahan namun ada penyesuaian saja pada tampilan invoice dan faktur pajak mulai 1 Januari 2025. Makasih. -Beeru,1876295398220063207,,BNusantata,in,Indonesia,0,0,0,https://x.com/IndiHomeCare/status/1876295398220063207,765035200896118789,jasa_isi_spt
1876294672089518299,Mon Jan 06 15:48:04 +0000 2025,0,@IndiHomeCare tagihan indihome bulan ini kok naik kena PPN 12%? Kan bukan produk dan jasa barang mewah.,1876294672089518299,,IndiHomeCare,in,Behind you,0,2,0,https://x.com/BNusantata/status/1876294672089518299,1237994112780865536,davinaaig
1874071941461750119,Mon Jan 06 12:11:19 +0000 2025,0,@onoseno @faisallte @kumparan @IndiHomeCare @onoseno Hi kak :) Merujuk kepada kebijakan pemerintah mengeni PPN 12% minfren infokan bahwa harga produk dan layanan smartfren tidak ada perubahan dan . Kami mohon maaf atas perubahan informasi yg sebelumnya dan terima kasih atas pengertian dan kesetiaannya. Terima kasih. El,1876240126080086324,,onoseno,in,,0,0,0,https://x.com/smartfrencare/status/1876240126080086324,376601151,amira_syahira20
1874260004846657913,Mon Jan 06 10:31:55 +0000 2025,0,@Kemendag @prabowo Dengan adanya PPN 12% Seharusnya yang di larang impor itu Jenis Produknya bukan menutup jalur ecommerce cross border pengiriman dari luar negeri ke Indonesia. Bedakan antara Pemakaian Pribadi dengan Perusahaan &amp; Seller/Reseller. Karena tidak semua Produk impor ada di jual UMKM.,1876215113004548196,,aasikinn27,in,,0,0,0,https://x.com/aasikinn27/status/1876215113004548196,2661239670,mika_tahm1
1876187687176253911,Mon Jan 06 08:43:02 +0000 2025,1,4/7 4️⃣ Strategi Efisiensi Pajak Perusahaan Pertanian Manfaatkan insentif PPN &amp; Pajak Final. Gunakan software untuk katat transaksi &amp; e-Filing. Dapatkan konsultan pajak berpengalaman. Dokumentasi rapi → Selalu pisahkan laporan tiap produk. #StrategiBisnis https://t.co/NuTFhXLYDQ,1876187707774497219,https://pbs.twimg.com/media/GgmLhJZbUAAiYVE.jpg,SMRKonsultan,in,#Jakarta #Bekasi #Indonesia,0,1,0,https://x.com/SMRKonsultan/status/1876187707774497219,1773294825800130560,agus_whyd15
1876187687176253911,Mon Jan 06 08:42:59 +0000 2025,0,2/7 2️⃣ Jenis Pajak yang Berlaku: PPh Pasal 21: Untuk gaji karyawan. PPh Pasal 23 : Bayar konsultan atau kontraktor? Siapkan potongannya. PPh Pasal 25/29: Angsuran pajak &amp; pelaporan tahunan. ️Catatan: Produk tanaman pangan biasanya bebas PPN. #TipsPajak #Agribisnis https://t.co/P9GHlkgzJD,1876187697456574831,https://pbs.twimg.com/media/GgmKiV_bYAEJWyS.jpg,SMRKonsultan,in,#Jakarta #Bekasi #Indonesia,0,1,0,https://x.com/SMRKonsultan/status/1876187697456574831,1773294825800130560,mikayla_tulipa
1876187687176253911,Mon Jan 06 08:42:58 +0000 2025,1,1/7 1️⃣Kewajiban Pajak Pertanian: ️ Pajak Penghasilan (PPh) untuk karyawan &amp; laba bersih. ️ Pajak Pertambahan Nilai (#PPN): Tidak semua produk dikenakan #PPN! ️ Pajak Daerah: PBB &amp; kendaraan untuk transportasi hasil panen. ️ Pajak Final: Hanya 0 5% omzet di bawah Rp4 8 m https://t.co/gyukM2I0jW,1876187691915858352,https://pbs.twimg.com/media/GgmKVTEbwAAKoOZ.jpg,SMRKonsultan,in,#Jakarta #Bekasi #Indonesia,0,1,0,https://x.com/SMRKonsultan/status/1876187691915858352,1773294825800130560,rina_wlndrii
1874449271124095432,Mon Jan 06 05:48:27 +0000 2025,0,@caliefb1 @indosathifi Hi Kak HiMin infokan rencana kenaikan tarif PPN dari 11% menjadi 12% yang sebelumnya direncanakan mulai berlaku pada 1 Januari 2025 telah dibatalkan. Sehingga tarif PPN untuk produk dan layanan Indosat HiFi akan tetap sebesar 11% ya Kak. Salam ^^Moza,1876143774801473846,,caliefb1,in,,0,0,0,https://x.com/HiFicares/status/1876143774801473846,1538707975137021952,hana_suryani454
1874449271124095432,Mon Jan 06 05:16:37 +0000 2025,0,@efkudz Hi Kak HiMin infokan untuk rencana kenaikan tarif PPN dari 11% menjadi 12% yang sebelumnya direncanakan mulai berlaku pada 1 Januari 2025 telah dibatalkan. Sehingga tarif PPN untuk produk dan layanan Indosat HiFi akan tetap sebesar 11% ya Kak. Salam ^^Moza,1876135763852902849,,efkudz,in,,0,0,0,https://x.com/HiFicares/status/1876135763852902849,1538707975137021952,sarah_tirayah22
1875865713757581444,Sun Jan 05 11:23:32 +0000 2025,0,@RoyalCanin_ID Hi royal canin ID..mau konfirmasi kok harga produk2 RC naik? Kan PPN ga jadi naik dan produk RC bukan tergolong barang mewah. Menurut toko pet supplies langganan ak mereka menaikkan harga krn dr pabriknya jg naik. Apakah benar begitu?,1875865713757581444,,RoyalCanin_ID,in,,0,0,0,https://x.com/Dwi53594939/status/1875865713757581444,1535448280334991360,pangga0908
1875839405585563936,Sun Jan 05 09:39:04 +0000 2025,2,Melalui penandatanganan kerja sama ini Pertamina berkomitmen bahwa kualitas produk dan kepastian suplai dapat dicapai secara maksimal sehingga kegiatan-kegiatan operasional kepolisian dapat terlaksana dengan baik dan lancar Sob! #EnergizingYourJourney #Pertamina #PPNSumbagut https://t.co/ZCgPZLU410,1875839423629398044,https://pbs.twimg.com/media/GghSASVbQAA0B17.jpg,PPNSumbagut,in,Medan,0,0,0,https://x.com/PPNSumbagut/status/1875839423629398044,734604595759067137,barengwarga
1875803384525320687,Sun Jan 05 07:15:52 +0000 2025,0,Pernah lihat kalo bank tuh emang ga boleh jual tiket gitu makanya bentuknya berupa produk macam ini tapi 15jt??? In this economy yang PPN 12% untuk barang mewah??? Sehat-sehat guys! Jangan mau jadi budak kapitalis yang berakhir mumet bayar hutang,1875803384525320687,,,in,,0,0,0,https://x.com/seungkwaifeu/status/1875803384525320687,1707604551497551872,issssms
1875117093345227129,Sun Jan 05 04:13:31 +0000 2025,0,@MurtadhaOne1 mau bantu jawab yaa manteman semuanya itu emang secara aturan harus ditulis 12% namun perhitungannya menggunakan DPP Nilai Lain yaitu 11/12 dari Nilai Produk/Nilai Tagihan jadi PPN nya tetap sama senilai 11%. Untuk referensi bisa dibuka di PMK 131/2024 ya manteman,1875757496985645407,,MurtadhaOne1,in,,0,0,0,https://x.com/jasa_isi_spt/status/1875757496985645407,1764872988552536064,manikadeea
